year,election_date,election_type,county,school_district,ctds_id,nces_leaid,ccd_lea_name,district,office,candidate,party,total_votes,early_voting,election_day,provisional,winner,num_precincts,lea_letter_grade,num_schools_in_lea,total_enrollment,dropout_rate,num_enrolled,num_dropouts,grad_rate_4yr,num_in_cohort,num_graduated,superintendent,supt_hire_year,supt_gender,prior_supt_experience,prior_admin_experience,prior_principal_experience,internal_vs_external,advanced_degree,supt_tenure_at_election,county_registered_voters,county_dem_registration,county_rep_registration,county_lib_registration,county_other_registration,county_ballots_cast,county_turnout_pct
2024.0,2024-07-30,primary,Navajo,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Susan CASH,DEM,7776.0,,,,,21.0,,,,,,,,,,,,,,,,,,,69774,22582,27441,383,18929,,
2024.0,2024-11-05,general,Navajo,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Susan CASH,DEM,20915.0,,,,,21.0,,,,,,,,,,,,,,,,,,,69774,22582,27441,383,18929,,
2024.0,2024-11-05,general,Navajo,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Total Votes,,47465.0,,,,,20.0,,,,,,,,,,,,,,,,,,,69774,22582,27441,383,18929,,
2024.0,2024-07-30,primary,Navajo,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Total Votes Cast,DEM,7834.0,,,,YES,21.0,,,,,,,,,,,,,,,,,,,69774,22582,27441,383,18929,,
2024.0,2024-07-30,primary,Navajo,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Total Votes Cast,REP,10617.0,,,,YES,21.0,,,,,,,,,,,,,,,,,,,69774,22582,27441,383,18929,,
2024.0,2024-07-30,primary,Navajo,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Undervotes,DEM,734.0,,,,,21.0,,,,,,,,,,,,,,,,,,,69774,22582,27441,383,18929,,
2024.0,2024-07-30,primary,Navajo,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Undervotes,REP,3353.0,,,,,21.0,,,,,,,,,,,,,,,,,,,69774,22582,27441,383,18929,,
2024.0,2024-11-05,general,Navajo,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Undervotes,,2687.0,,,,,20.0,,,,,,,,,,,,,,,,,,,69774,22582,27441,383,18929,,
2024.0,2024-07-30,primary,Navajo,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Write-In Totals,DEM,58.0,,,,,21.0,,,,,,,,,,,,,,,,,,,69774,22582,27441,383,18929,,
2024.0,2024-07-30,primary,Navajo,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Write-In Totals,REP,95.0,,,,,21.0,,,,,,,,,,,,,,,,,,,69774,22582,27441,383,18929,,
2024.0,2024-11-05,general,Navajo,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Write-In Totals,,82.0,,,,,21.0,,,,,,,,,,,,,,,,,,,69774,22582,27441,383,18929,,
2024.0,2024-11-05,general,Navajo,Question-Joseph City USD #2,,,,,Question-Joseph City USD #2,NO,,276.0,,,,,4.0,,,,,,,,,,,,,,,,,,,69774,22582,27441,383,18929,,
2024.0,2024-11-05,general,Navajo,Question-Joseph City USD #2,,,,,Question-Joseph City USD #2,Overvotes,,0.0,,,,,4.0,,,,,,,,,,,,,,,,,,,69774,22582,27441,383,18929,,
2024.0,2024-11-05,general,Navajo,Question-Joseph City USD #2,,,,,Question-Joseph City USD #2,Total Votes,,770.0,,,,,4.0,,,,,,,,,,,,,,,,,,,69774,22582,27441,383,18929,,
2024.0,2024-11-05,general,Navajo,Question-Joseph City USD #2,,,,,Question-Joseph City USD #2,Undervotes,,47.0,,,,,4.0,,,,,,,,,,,,,,,,,,,69774,22582,27441,383,18929,,
2024.0,2024-11-05,general,Navajo,Question-Joseph City USD #2,,,,,Question-Joseph City USD #2,YES,,494.0,,,,YES,4.0,,,,,,,,,,,,,,,,,,,69774,22582,27441,383,18929,,
2024.0,2024-11-05,general,Navajo,Question-Kayenta USD #27,,,,,Question-Kayenta USD #27,NO,,1430.0,,,,,2.0,,,,,,,,,,,,,,,,,,,69774,22582,27441,383,18929,,
2024.0,2024-11-05,general,Navajo,Question-Kayenta USD #27,,,,,Question-Kayenta USD #27,Overvotes,,0.0,,,,,2.0,,,,,,,,,,,,,,,,,,,69774,22582,27441,383,18929,,
2024.0,2024-11-05,general,Navajo,Question-Kayenta USD #27,,,,,Question-Kayenta USD #27,Total Votes,,3688.0,,,,,2.0,,,,,,,,,,,,,,,,,,,69774,22582,27441,383,18929,,
2024.0,2024-11-05,general,Navajo,Question-Kayenta USD #27,,,,,Question-Kayenta USD #27,Undervotes,,400.0,,,,,2.0,,,,,,,,,,,,,,,,,,,69774,22582,27441,383,18929,,
2024.0,2024-11-05,general,Navajo,Question-Kayenta USD #27,,,,,Question-Kayenta USD #27,YES,,2258.0,,,,YES,2.0,,,,,,,,,,,,,,,,,,,69774,22582,27441,383,18929,,
2024.0,2024-11-05,general,Navajo,Question-Winslow USD #1,,,,,Question-Winslow USD #1,NO,,1178.0,,,,,8.0,,,,,,,,,,,,,,,,,,,69774,22582,27441,383,18929,,
2024.0,2024-11-05,general,Navajo,Question-Winslow USD #1,,,,,Question-Winslow USD #1,Overvotes,,0.0,,,,,6.0,,,,,,,,,,,,,,,,,,,69774,22582,27441,383,18929,,
2024.0,2024-11-05,general,Navajo,Question-Winslow USD #1,,,,,Question-Winslow USD #1,Total Votes,,3400.0,,,,,8.0,,,,,,,,,,,,,,,,,,,69774,22582,27441,383,18929,,
2024.0,2024-11-05,general,Navajo,Question-Winslow USD #1,,,,,Question-Winslow USD #1,Undervotes,,336.0,,,,,8.0,,,,,,,,,,,,,,,,,,,69774,22582,27441,383,18929,,
2024.0,2024-11-05,general,Navajo,Question-Winslow USD #1,,,,,Question-Winslow USD #1,YES,,2222.0,,,,YES,8.0,,,,,,,,,,,,,,,,,,,69774,22582,27441,383,18929,,
2024.0,2024-07-30,primary,Pima,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Dustin WILLIAMS,DEM,98642.0,93125.0,5427.0,90.0,,265.0,,,,,,,,,,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Not Assigned,,13350.0,10347.0,2897.0,106.0,,265.0,,,,,,,,,,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-07-30,primary,Pima,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Overvotes,DEM,8.0,8.0,,,,265.0,,,,,,,,,,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-07-30,primary,Pima,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Overvotes,GRN,0.0,,,,,265.0,,,,,,,,,,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-07-30,primary,Pima,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Overvotes,LBT,0.0,,,,,265.0,,,,,,,,,,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-07-30,primary,Pima,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Overvotes,REP,0.0,,,,,265.0,,,,,,,,,,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Total Votes,,352772.0,306054.0,44396.0,2322.0,,265.0,,,,,,,,,,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-07-30,primary,Pima,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Total Votes Cast,DEM,99021.0,93455.0,5475.0,91.0,YES,265.0,,,,,,,,,,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-07-30,primary,Pima,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Total Votes Cast,GRN,22.0,21.0,1.0,,YES,265.0,,,,,,,,,,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-07-30,primary,Pima,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Total Votes Cast,LBT,97.0,87.0,10.0,,YES,265.0,,,,,,,,,,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-07-30,primary,Pima,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Total Votes Cast,REP,4030.0,3142.0,876.0,12.0,YES,265.0,,,,,,,,,,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-07-30,primary,Pima,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Undervotes,DEM,9708.0,8932.0,768.0,8.0,,265.0,,,,,,,,,,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-07-30,primary,Pima,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Undervotes,GRN,155.0,148.0,7.0,,,265.0,,,,,,,,,,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-07-30,primary,Pima,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Undervotes,LBT,223.0,184.0,39.0,,,265.0,,,,,,,,,,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-07-30,primary,Pima,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Undervotes,REP,83521.0,67271.0,16127.0,123.0,,265.0,,,,,,,,,,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,"WILLIAMS, DUSTIN",,339422.0,295707.0,41499.0,2216.0,YES,265.0,,,,,,,,,,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-07-30,primary,Pima,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Write-In Totals,DEM,379.0,330.0,48.0,1.0,,265.0,,,,,,,,,,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-07-30,primary,Pima,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Write-In Totals,GRN,22.0,21.0,1.0,,,265.0,,,,,,,,,,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-07-30,primary,Pima,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Write-In Totals,LBT,97.0,87.0,10.0,,,265.0,,,,,,,,,,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-07-30,primary,Pima,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Write-In Totals,REP,4030.0,3142.0,876.0,12.0,,265.0,,,,,,,,,,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Write-In Totals,,13350.0,10347.0,2897.0,106.0,,265.0,,,,,,,,,,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Baboquivari School District No. 40,4412.0,403950.0,Baboquivari Unified School District #40 (4412),,Governing Board - Baboquivari School District No. 40,"GREASEWOOD, ELLA M.",,604.0,304.0,293.0,7.0,,8.0,C,6.0,1046.0,14.55,433,63,61.1,95.0,58.0,Ruben Diaz,2023.0,Male,No,Yes,No,Internal,Specialist,1.0,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Baboquivari School District No. 40,4412.0,403950.0,Baboquivari Unified School District #40 (4412),,Governing Board - Baboquivari School District No. 40,"MIGUEL, JESSICA",,1119.0,532.0,575.0,12.0,,8.0,C,6.0,1046.0,14.55,433,63,61.1,95.0,58.0,Ruben Diaz,2023.0,Male,No,Yes,No,Internal,Specialist,1.0,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Baboquivari School District No. 40,4412.0,403950.0,Baboquivari Unified School District #40 (4412),,Governing Board - Baboquivari School District No. 40,Not Assigned,,22.0,12.0,9.0,1.0,,8.0,C,6.0,1046.0,14.55,433,63,61.1,95.0,58.0,Ruben Diaz,2023.0,Male,No,Yes,No,Internal,Specialist,1.0,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Baboquivari School District No. 40,4412.0,403950.0,Baboquivari Unified School District #40 (4412),,Governing Board - Baboquivari School District No. 40,"STEVENS, ANNAMARIE",,1198.0,609.0,574.0,15.0,YES,8.0,C,6.0,1046.0,14.55,433,63,61.1,95.0,58.0,Ruben Diaz,2023.0,Male,No,Yes,No,Internal,Specialist,1.0,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Baboquivari School District No. 40,4412.0,403950.0,Baboquivari Unified School District #40 (4412),,Governing Board - Baboquivari School District No. 40,Total Votes,,2943.0,1457.0,1451.0,35.0,,8.0,C,6.0,1046.0,14.55,433,63,61.1,95.0,58.0,Ruben Diaz,2023.0,Male,No,Yes,No,Internal,Specialist,1.0,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Baboquivari School District No. 40,4412.0,403950.0,Baboquivari Unified School District #40 (4412),,Governing Board - Baboquivari School District No. 40,Write-In Totals,,22.0,12.0,9.0,1.0,,8.0,C,6.0,1046.0,14.55,433,63,61.1,95.0,58.0,Ruben Diaz,2023.0,Male,No,Yes,No,Internal,Specialist,1.0,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Catalina Foothills Unified,4410.0,401760.0,Catalina Foothills Unified District (4410),,Governing Board - Catalina Foothills Unified School District No. 1,"ARISPE, BROOKE",,4116.0,3592.0,512.0,12.0,,15.0,A,8.0,5164.0,,2019,*,93.1,435.0,405.0,Denise Bartlett,2023.0,Female,No,Yes,Yes,Internal,Doctorate,1.0,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Catalina Foothills Unified,4410.0,401760.0,Catalina Foothills Unified District (4410),,Governing Board - Catalina Foothills Unified School District No. 1,"DAVOLI, JACQUELYN",,10110.0,9575.0,515.0,20.0,,15.0,A,8.0,5164.0,,2019,*,93.1,435.0,405.0,Denise Bartlett,2023.0,Female,No,Yes,Yes,Internal,Doctorate,1.0,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Catalina Foothills Unified,4410.0,401760.0,Catalina Foothills Unified District (4410),,Governing Board - Catalina Foothills Unified School District No. 1,"JACKSON, EILEEN",,11034.0,10366.0,649.0,19.0,YES,15.0,A,8.0,5164.0,,2019,*,93.1,435.0,405.0,Denise Bartlett,2023.0,Female,No,Yes,Yes,Internal,Doctorate,1.0,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Catalina Foothills Unified,4410.0,401760.0,Catalina Foothills Unified District (4410),,Governing Board - Catalina Foothills Unified School District No. 1,"LOGUE, TOM",,9309.0,8813.0,484.0,12.0,,15.0,A,8.0,5164.0,,2019,*,93.1,435.0,405.0,Denise Bartlett,2023.0,Female,No,Yes,Yes,Internal,Doctorate,1.0,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Catalina Foothills Unified,4410.0,401760.0,Catalina Foothills Unified District (4410),,Governing Board - Catalina Foothills Unified School District No. 1,Not Assigned,,226.0,198.0,27.0,1.0,,15.0,A,8.0,5164.0,,2019,*,93.1,435.0,405.0,Denise Bartlett,2023.0,Female,No,Yes,Yes,Internal,Doctorate,1.0,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Catalina Foothills Unified,4410.0,401760.0,Catalina Foothills Unified District (4410),,Governing Board - Catalina Foothills Unified School District No. 1,"PEMBERTON, BART",,5181.0,4588.0,585.0,8.0,,15.0,A,8.0,5164.0,,2019,*,93.1,435.0,405.0,Denise Bartlett,2023.0,Female,No,Yes,Yes,Internal,Doctorate,1.0,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Catalina Foothills Unified,4410.0,401760.0,Catalina Foothills Unified District (4410),,Governing Board - Catalina Foothills Unified School District No. 1,"REPSCHER, JENNIFER",,6329.0,5642.0,669.0,18.0,,15.0,A,8.0,5164.0,,2019,*,93.1,435.0,405.0,Denise Bartlett,2023.0,Female,No,Yes,Yes,Internal,Doctorate,1.0,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Catalina Foothills Unified,4410.0,401760.0,Catalina Foothills Unified District (4410),,Governing Board - Catalina Foothills Unified School District No. 1,Total Votes,,46305.0,42774.0,3441.0,90.0,,15.0,A,8.0,5164.0,,2019,*,93.1,435.0,405.0,Denise Bartlett,2023.0,Female,No,Yes,Yes,Internal,Doctorate,1.0,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Catalina Foothills Unified,4410.0,401760.0,Catalina Foothills Unified District (4410),,Governing Board - Catalina Foothills Unified School District No. 1,Write-In Totals,,226.0,198.0,27.0,1.0,,15.0,A,8.0,5164.0,,2019,*,93.1,435.0,405.0,Denise Bartlett,2023.0,Female,No,Yes,Yes,Internal,Doctorate,1.0,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Flowing Wells Unified,4405.0,403010.0,Flowing Wells Unified District (4405),,Governing Board - Flowing Wells Unified School District No. 8,"DAILY, KEVIN",,4543.0,3851.0,674.0,18.0,,14.0,B,11.0,5281.0,4.5,2109,95,87.3,442.0,386.0,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Flowing Wells Unified,4405.0,403010.0,Flowing Wells Unified District (4405),,Governing Board - Flowing Wells Unified School District No. 8,"DELGADO JR., JOSEPH",,4086.0,3400.0,658.0,28.0,,14.0,B,11.0,5281.0,4.5,2109,95,87.3,442.0,386.0,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Flowing Wells Unified,4405.0,403010.0,Flowing Wells Unified District (4405),,Governing Board - Flowing Wells Unified School District No. 8,"EFFING, WENDY J.",,4939.0,4287.0,636.0,16.0,,14.0,B,11.0,5281.0,4.5,2109,95,87.3,442.0,386.0,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Flowing Wells Unified,4405.0,403010.0,Flowing Wells Unified District (4405),,Governing Board - Flowing Wells Unified School District No. 8,"MILLER, STEPHANIE",,5725.0,4880.0,810.0,35.0,YES,14.0,B,11.0,5281.0,4.5,2109,95,87.3,442.0,386.0,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Flowing Wells Unified,4405.0,403010.0,Flowing Wells Unified District (4405),,Governing Board - Flowing Wells Unified School District No. 8,Not Assigned,,165.0,121.0,43.0,1.0,,14.0,B,11.0,5281.0,4.5,2109,95,87.3,442.0,386.0,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Flowing Wells Unified,4405.0,403010.0,Flowing Wells Unified District (4405),,Governing Board - Flowing Wells Unified School District No. 8,Total Votes,,19458.0,16539.0,2821.0,98.0,,14.0,B,11.0,5281.0,4.5,2109,95,87.3,442.0,386.0,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Flowing Wells Unified,4405.0,403010.0,Flowing Wells Unified District (4405),,Governing Board - Flowing Wells Unified School District No. 8,Write-In Totals,,165.0,121.0,43.0,1.0,,14.0,B,11.0,5281.0,4.5,2109,95,87.3,442.0,386.0,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Marana Unified,4404.0,404630.0,Marana Unified District (4404),,Governing Board - Marana Unified School District No. 6,"ALEXANDER, ROY",,24604.0,20932.0,3571.0,101.0,,34.0,B,20.0,12860.0,2.88,5032,145,90.3,1060.0,957.0,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Marana Unified,4404.0,404630.0,Marana Unified District (4404),,Governing Board - Marana Unified School District No. 6,"HOLT, HUNTER D.",,23661.0,20139.0,3438.0,84.0,,34.0,B,20.0,12860.0,2.88,5032,145,90.3,1060.0,957.0,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Marana Unified,4404.0,404630.0,Marana Unified District (4404),,Governing Board - Marana Unified School District No. 6,Not Assigned,,784.0,652.0,127.0,5.0,,34.0,B,20.0,12860.0,2.88,5032,145,90.3,1060.0,957.0,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Marana Unified,4404.0,404630.0,Marana Unified District (4404),,Governing Board - Marana Unified School District No. 6,"RAYMOND, CATHIE",,24823.0,21641.0,3064.0,118.0,YES,34.0,B,20.0,12860.0,2.88,5032,145,90.3,1060.0,957.0,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Marana Unified,4404.0,404630.0,Marana Unified District (4404),,Governing Board - Marana Unified School District No. 6,"ROBERTS, MIKAIL",,19513.0,16436.0,2989.0,88.0,,34.0,B,20.0,12860.0,2.88,5032,145,90.3,1060.0,957.0,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Marana Unified,4404.0,404630.0,Marana Unified District (4404),,Governing Board - Marana Unified School District No. 6,Total Votes,,117036.0,100154.0,16415.0,467.0,,34.0,B,20.0,12860.0,2.88,5032,145,90.3,1060.0,957.0,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Marana Unified,4404.0,404630.0,Marana Unified District (4404),,Governing Board - Marana Unified School District No. 6,"WILLARD, DAVID",,23651.0,20354.0,3226.0,71.0,,34.0,B,20.0,12860.0,2.88,5032,145,90.3,1060.0,957.0,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Marana Unified,4404.0,404630.0,Marana Unified District (4404),,Governing Board - Marana Unified School District No. 6,Write-In Totals,,784.0,652.0,127.0,5.0,,34.0,B,20.0,12860.0,2.88,5032,145,90.3,1060.0,957.0,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Sahuarita Unified,4411.0,407300.0,Sahuarita Unified District (4411),,Governing Board - Sahuarita Unified School District No. 30,"BRUNO, ANTHONY ""TONY"" ROCCO",,6953.0,5696.0,1212.0,45.0,,14.0,B,10.0,6423.0,2.58,2593,67,89.4,539.0,482.0,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Sahuarita Unified,4411.0,407300.0,Sahuarita Unified District (4411),,Governing Board - Sahuarita Unified School District No. 30,"FETTIG, DEBBIE",,3487.0,2949.0,518.0,20.0,,14.0,B,10.0,6423.0,2.58,2593,67,89.4,539.0,482.0,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Sahuarita Unified,4411.0,407300.0,Sahuarita Unified District (4411),,Governing Board - Sahuarita Unified School District No. 30,Not Assigned,,237.0,179.0,58.0,,,14.0,B,10.0,6423.0,2.58,2593,67,89.4,539.0,482.0,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Sahuarita Unified,4411.0,407300.0,Sahuarita Unified District (4411),,Governing Board - Sahuarita Unified School District No. 30,"PETERSMARCK, AMY",,6991.0,5858.0,1088.0,45.0,YES,14.0,B,10.0,6423.0,2.58,2593,67,89.4,539.0,482.0,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Sahuarita Unified,4411.0,407300.0,Sahuarita Unified District (4411),,Governing Board - Sahuarita Unified School District No. 30,"REIS, DENISE",,6436.0,5505.0,900.0,31.0,,14.0,B,10.0,6423.0,2.58,2593,67,89.4,539.0,482.0,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Sahuarita Unified,4411.0,407300.0,Sahuarita Unified District (4411),,Governing Board - Sahuarita Unified School District No. 30,Total Votes,,29562.0,24886.0,4510.0,166.0,,14.0,B,10.0,6423.0,2.58,2593,67,89.4,539.0,482.0,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Sahuarita Unified,4411.0,407300.0,Sahuarita Unified District (4411),,Governing Board - Sahuarita Unified School District No. 30,Write-In Totals,,237.0,179.0,58.0,,,14.0,B,10.0,6423.0,2.58,2593,67,89.4,539.0,482.0,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Sahuarita Unified,4411.0,407300.0,Sahuarita Unified District (4411),,Governing Board - Sahuarita Unified School District No. 30,"ZANIN, KATHRYN",,5458.0,4699.0,734.0,25.0,,14.0,B,10.0,6423.0,2.58,2593,67,89.4,539.0,482.0,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Tanque Verde Unified,4408.0,408280.0,Tanque Verde Unified District (4408),,Governing Board - Tanque Verde Unified School District No. 13,"BRENT, CHRISTY",,3434.0,3040.0,393.0,1.0,,6.0,A,4.0,2205.0,2.99,836,25,,160.0,,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Tanque Verde Unified,4408.0,408280.0,Tanque Verde Unified District (4408),,Governing Board - Tanque Verde Unified School District No. 13,"NEFF, JEFFREY",,4447.0,4035.0,411.0,1.0,YES,6.0,A,4.0,2205.0,2.99,836,25,,160.0,,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Tanque Verde Unified,4408.0,408280.0,Tanque Verde Unified District (4408),,Governing Board - Tanque Verde Unified School District No. 13,Not Assigned,,81.0,76.0,5.0,,,6.0,A,4.0,2205.0,2.99,836,25,,160.0,,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
2024.0,2024-11-05,general,Pima,Governing Board - Tanque Verde Unified,4408.0,408280.0,Tanque Verde Unified District (4408),,Governing Board - Tanque Verde Unified School District No. 13,"SCHALK, JEREMY",,3622.0,3342.0,280.0,,,6.0,A,4.0,2205.0,2.99,836,25,,160.0,,,,,,,,,,,662357,245471,186711,4571,220377,518466,78.3
